a,r,c,x,y
0,51,52,52.500999933620896,88.33529337516457
1,51,53,53.00100011695366,89.20154731769135
1,51,54,54.00100017701095,89.20154731769135
0,45,16,16.501000531032854,77.94314534352935
0,45,17,17.500999671265383,77.94314534352935
1,44,17,17.00100010114912,77.07730348122192
1,44,16,16.001000960916596,77.07730348122192
0,45,15,15.500998937934298,77.94314534352935
1,45,16,16.001000960916592,78.8093968331977
1,45,17,17.00100010114912,78.80939683319768
1,52,54,54.00100017701095,90.9336406696671
1,52,55,55.00099993045998,90.93364066966711
0,52,54,54.50099974712721,90.06738672714033
0,52,53,53.50099999367818,90.06738672714033
1,52,53,53.00100011695366,90.9336406696671
0,53,53,53.50099999367818,91.79948253197455
0,53,54,54.50099974712721,91.79948253197453
0,46,14,14.500999797701773,79.67523869550512
0,46,15,15.500998937934298,79.67523869550512
1,45,15,15.00099936781804,78.8093968331977
1,45,14,14.001000227585514,78.8093968331977
0,46,13,13.501000657469246,79.67523869550512
1,46,14,14.00100022758551,80.5410781049541
1,46,15,15.000999367818036,80.5410781049541
0,54,54,54.50099974712721,93.53157343109186
0,54,55,55.501000113792756,93.53157343109184
1,53,55,55.00099993045998,92.66573402164286
1,53,54,54.00100017701095,92.66573402164286
0,54,53,53.50099999367818,93.53157343109186
1,54,54,54.00100017701095,94.39782492076019
1,54,55,55.00099993045998,94.39782492076017
0,47,12,12.500999064370692,81.40733204748088
0,47,13,13.501000657469241,81.40733204748088
1,46,13,13.001001087352984,80.5410781049541
1,46,12,12.000999494254428,80.5410781049541
0,47,11,11.500999924138165,81.40733204748088
1,47,12,12.000999494254428,82.27317145692986
1,47,13,13.001001087352984,82.27317145692984
1,55,55,55.00099993045998,96.12950864537504
1,55,56,56.000999683909015,96.12950864537504
0,55,55,55.501000113792756,95.26366923592605
0,55,54,54.50099974712721,95.26366923592606
1,55,54,54.00100017701095,96.12950864537504
0,56,54,54.50099974712721,96.99576013504337
0,56,55,55.501000113792756,96.99576013504337
0,48,10,10.501000783905637,83.13942539945663
0,48,11,11.500999924138165,83.13942539945663
1,47,11,11.001000354021908,82.27317145692986
1,47,10,10.001001213789378,82.27317145692986
0,48,9,9.50099919080708,83.13942539945663
1,48,10,10.001001213789372,84.00526480890562
1,48,11,11.001000354021908,84.00526480890562
0,57,55,55.501000113792756,98.72785593987759
0,57,56,56.50099986724179,98.72785593987757
1,56,56,56.000999683909015,97.86159954449235
1,56,55,55.00099993045998,97.86159954449235
0,57,54,54.50099974712721,98.72785593987757
1,57,55,55.00099993045998,99.59369534932657
1,57,56,56.000999683909015,99.59369534932655
1,32,45,45.00099994310362,56.292594724517535
1,32,46,46.00100000316091,56.292594724517535
0,32,45,45.501000126436395,55.42675347542471
0,32,44,44.501000066379106,55.42675347542471
1,32,44,44.00099988304634,56.292594724517535
0,33,44,44.501000066379106,57.158846827400474
0,33,45,45.501000126436395,57.158846827400474
1,33,43,43.00099982298905,58.0246880764933
1,33,44,44.00099988304634,58.0246880764933
0,33,43,43.501000006321824,57.158846827400474
0,33,42,42.501000252872785,57.158846827400474
1,33,42,42.00100006954002,58.0246880764933
0,34,42,42.501000252872785,58.8905287123715
0,34,43,43.501000006321824,58.8905287123715
0,34,45,45.501000126436395,58.8905287123715
0,34,46,46.501000033189555,58.8905287123715
1,33,46,46.00100000316091,58.0246880764933
1,33,45,45.00099994310362,58.0246880764933
0,34,44,44.501000066379106,58.8905287123715
1,34,45,45.00099994310362,59.756781428469054
1,34,46,46.00100000316091,59.756781428469054
1,34,41,41.00100031609099,59.756781428469054
1,34,42,42.00100006954002,59.756781428469054
0,34,41,41.50099988620725,58.8905287123715
0,34,40,40.501000132758215,58.8905287123715
1,34,40,40.00099994942544,59.756781428469054
0,35,40,40.501000132758215,60.62262267756187
0,35,41,41.50099988620725,60.62262267756187
1,35,46,46.00100000316091,61.48887539365942
1,35,47,47.0010000632182,61.48887539365942
0,35,46,46.501000033189555,60.62262267756187
0,35,45,45.501000126436395,60.62262267756187
1,35,45,45.00099994310362,61.48887539365942
0,36,45,45.501000126436395,62.35471602953763
0,36,46,46.501000033189555,62.35471602953763
1,35,39,39.00100019597641,61.48887539365942
1,35,40,40.00099994942544,61.48887539365942
0,35,39,39.500999766092676,60.62262267756187
0,35,38,38.501000012643644,60.62262267756187
1,35,38,38.00100044252738,61.48887539365942
0,36,38,38.501000012643644,62.35471602953763
0,36,39,39.500999766092676,62.35471602953763
0,37,46,46.501000033189555,64.0868093815134
0,37,47,47.50100001659478,64.0868093815134
1,36,47,47.0010000632182,63.22096874563518
1,36,46,46.00100000316091,63.22096874563518
0,37,45,45.501000126436395,64.0868093815134
1,37,46,46.00100000316091,64.95306209761095
1,37,47,47.0010000632182,64.95306209761095
1,36,37,37.00100007586184,63.22096874563518
1,36,38,38.00100044252738,63.22096874563518
0,36,37,37.500999645978105,62.35471602953763
0,36,36,36.50100050574557,62.35471602953763
1,36,36,36.0009997091963,63.22096874563518
0,37,36,36.50100050574557,64.0868093815134
0,37,37,37.500999645978105,64.0868093815134
1,38,47,47.0010000632182,66.68474336936737
1,38,48,48.00100000829739,66.68474336936737
0,38,47,47.50100001659478,65.81890273348915
0,38,46,46.501000033189555,65.81890273348915
1,38,46,46.00100000316091,66.68474336936737
0,39,46,46.501000033189555,67.55099608546492
0,39,47,47.50100001659478,67.55099608546492
1,37,35,35.001000568963775,64.95306209761095
1,37,36,36.0009997091963,64.95306209761095
0,37,35,35.501000139080034,64.0868093815134
0,37,34,34.500999772414495,64.0868093815134
1,37,34,34.00100020229823,64.95306209761095
0,38,34,34.50099977241449,65.81890273348915
0,38,35,35.501000139080034,65.81890273348915
0,40,47,47.50100001659478,69.28308943744068
0,40,48,48.501,69.28308943744068
1,39,48,48.00100000829739,68.41683672134312
1,39,47,47.0010000632182,68.41683672134312
0,40,46,46.501000033189555,69.28308943744068
1,40,47,47.0010000632182,70.14893007331888
1,40,48,48.00100000829739,70.14893007331888
1,38,33,33.00099983563269,66.68474336936737
1,38,34,34.00100020229823,66.68474336936737
0,38,33,33.50100063218197,65.81890273348915
0,38,32,32.501000265516424,65.81890273348915
1,38,32,32.00099946896715,66.68474336936737
0,39,32,32.50100026551643,67.55099608546492
0,39,33,33.50100063218197,67.55099608546492
1,41,48,48.00100000829739,71.88102342529464
1,41,49,49.000999991702614,71.88102342529464
0,41,48,48.501,71.01518156298721
0,41,47,47.50100001659478,71.01518156298721
1,41,47,47.0010000632182,71.88102342529464
0,42,47,47.50100001659478,72.74686528760208
0,42,48,48.501,72.74686528760208
1,39,31,31.001000328734623,68.41683672134312
1,39,32,32.00099946896715,68.41683672134312
0,39,31,31.500999898850893,67.55099608546492
0,39,30,30.500999532185354,67.55099608546492
1,39,30,30.00099996206909,68.41683672134312
0,40,30,30.500999532185354,69.28308943744068
0,40,31,31.500999898850893,69.28308943744068
0,43,48,48.501,74.47895863957783
0,43,49,49.50099998340522,74.47895863957784
1,42,49,49.000999991702614,73.6131167772704
1,42,48,48.00100000829739,73.61311677727039
0,43,47,47.50100001659478,74.47895863957784
1,43,48,48.00100000829739,75.34521012924617
1,43,49,49.000999991702614,75.34521012924617
1,40,29,29.00099959540354,70.14893007331888
1,40,30,30.00099996206909,70.14893007331888
0,40,29,29.501000391952825,69.28308943744068
0,40,28,28.50100002528728,69.28308943744068
1,40,28,28.001000455171017,70.14893007331888
0,41,28,28.501000025287286,71.01518156298721
0,41,29,29.50100039195282,71.01518156298721
1,44,49,49.000999991702614,77.07730348122193
1,44,50,50.0009999367818,77.07730348122192
0,44,49,49.50099998340522,76.21105199155359
0,44,48,48.501,76.21105199155359
1,44,48,48.00100000829739,77.07730348122192
0,45,48,48.501,77.94314534352935
0,45,49,49.50099998340522,77.94314534352935
1,41,27,27.00100131493849,71.88102342529464
1,41,28,28.001000455171024,71.88102342529464
0,41,27,27.501000885054754,71.01518156298721
0,41,26,26.500999291956198,71.01518156298721
1,41,26,26.00099972183994,71.88102342529464
0,42,26,26.500999291956198,72.74686528760208
0,42,27,27.50100088505476,72.74686528760208
0,46,49,49.50099998340522,79.67523869550512
0,46,50,50.50099996681045,79.67523869550512
1,45,50,50.0009999367818,78.80939683319768
1,45,49,49.000999991702614,78.80939683319768
0,46,48,48.501,79.67523869550512
1,46,49,49.000999991702614,80.5410781049541
1,46,50,50.0009999367818,80.5410781049541
1,42,25,25.00100058160741,73.61311677727039
1,42,26,26.00099972183994,73.61311677727039
0,42,25,25.501000151723677,72.74686528760208
0,42,24,24.50100101149115,72.74686528760208
1,42,24,24.000998988508858,73.61311677727039
0,43,24,24.501001011491148,74.47895863957783
0,43,25,25.501000151723673,74.47895863957783
1,47,50,50.0009999367818,82.27317145692986
1,47,51,51.00099999683909,82.27317145692986
0,47,50,50.50099996681045,81.40733204748088
0,47,49,49.50099998340522,81.40733204748088
1,47,49,49.000999991702614,82.27317145692986
0,48,49,49.50099998340522,83.13942539945663
0,48,50,50.50099996681045,83.13942539945663
1,43,23,23.00099984827633,75.34521012924617
1,43,24,24.000998988508858,75.34521012924617
0,43,23,23.500999418392595,74.47895863957784
0,43,22,22.501000278160067,74.47895863957784
1,43,22,22.001000708043804,75.34521012924617
0,44,22,22.50100027816007,76.21105199155359
0,44,23,23.500999418392595,76.21105199155359
0,49,50,50.50099996681045,84.87151875143239
0,49,51,51.50099987356361,84.87151875143239
1,48,51,51.00099999683909,84.00526480890562
1,48,50,50.0009999367818,84.00526480890562
0,49,49,49.50099998340522,84.87151875143239
1,49,50,50.0009999367818,85.73736061373982
1,49,51,51.00099999683909,85.73736061373982
1,44,21,21.00099911494525,77.07730348122192
1,44,22,22.001000708043808,77.07730348122192
0,44,21,21.501001137927545,76.21105199155359
0,44,20,20.50099954482899,76.21105199155359
1,44,20,20.000999974712727,77.07730348122192
0,45,20,20.50099954482899,77.94314534352935
0,45,21,21.501001137927545,77.94314534352935
1,50,51,51.00099999683909,87.46945396571559
1,50,52,52.00100005689638,87.46945396571559
0,50,51,51.50099987356361,86.60361210340815
0,50,50,50.50099996681045,86.60361210340815
1,50,50,50.0009999367818,87.46945396571559
0,51,50,50.50099996681045,88.33529337516457
0,51,51,51.50099987356361,88.33529337516457
1,45,19,19.001000834480198,78.80939683319768
1,45,20,20.000999974712727,78.80939683319768
0,45,19,19.50100040459646,77.94314534352935
0,45,18,18.50100126436394,77.94314534352935
1,45,18,18.000999241381646,78.80939683319768
0,46,18,18.501001264363936,79.67523869550512
0,46,19,19.50100040459646,79.67523869550512
0,52,51,51.50099987356361,90.06738672714033
0,52,52,52.500999933620896,90.06738672714033
1,51,52,52.00100005689638,89.20154731769134
1,51,51,51.00099999683909,89.20154731769135
0,52,50,50.50099996681045,90.06738672714033
1,52,51,51.00099999683909,90.93364066966711
1,52,52,52.00100005689638,90.93364066966711
1,46,17,17.001000101149117,80.5410781049541
1,46,18,18.000999241381646,80.5410781049541
0,46,17,17.500999671265383,79.67523869550512
0,46,16,16.501000531032854,79.67523869550512
1,46,16,16.001000960916592,80.5410781049541
0,47,16,16.50100053103285,81.40733204748088
0,47,17,17.500999671265376,81.40733204748088
1,53,52,52.00100005689638,92.66573402164286
1,53,53,53.00100011695366,92.66573402164286
0,53,52,52.500999933620896,91.79948253197453
0,53,51,51.50099987356361,91.79948253197453
1,53,51,51.00099999683909,92.66573402164286
0,54,51,51.50099987356361,93.53157343109186
0,54,52,52.500999933620896,93.53157343109186
1,47,15,15.000999367818036,82.27317145692984
1,47,16,16.001000960916592,82.27317145692984
0,47,15,15.500998937934298,81.40733204748088
0,47,14,14.500999797701768,81.40733204748088
1,47,14,14.00100022758551,82.27317145692986
0,48,14,14.500999797701773,83.13942539945663
0,48,15,15.500998937934298,83.13942539945663
0,55,52,52.500999933620896,95.26366923592606
0,55,53,53.50099999367818,95.26366923592606
1,54,53,53.00100011695366,94.39782492076019
1,54,52,52.00100005689638,94.39782492076019
0,55,51,51.50099987356361,95.26366923592606
1,55,52,52.00100005689638,96.12950864537504
1,55,53,53.00100011695366,96.12950864537504
1,48,13,13.001001087352984,84.00526480890562
1,48,14,14.001000227585514,84.00526480890562
0,48,13,13.501000657469246,83.13942539945663
0,48,12,12.500999064370687,83.13942539945663
1,48,12,12.000999494254428,84.00526480890562
0,49,12,12.500999064370696,84.87151875143239
0,49,13,13.501000657469246,84.87151875143239
1,56,53,53.00100011695366,97.86159954449235
1,56,54,54.00100017701095,97.86159954449235
0,56,53,53.50099999367818,96.99576013504335
0,56,52,52.500999933620896,96.99576013504335
1,56,52,52.00100005689638,97.86159954449235
0,57,52,52.500999933620896,98.72785593987757
0,57,53,53.50099999367818,98.72785593987757
0,35,43,43.501000006321824,60.62262267756187
0,35,44,44.501000066379106,60.62262267756187
1,34,44,44.00099988304634,59.756781428469054
1,34,43,43.00099982298905,59.756781428469054
0,35,42,42.501000252872785,60.62262267756187
1,35,43,43.00099982298905,61.48887539365942
1,35,44,44.00099988304634,61.48887539365942
0,36,41,41.50099988620725,62.35471602953763
0,36,42,42.501000252872785,62.35471602953763
1,35,42,42.00100006954002,61.48887539365942
1,35,41,41.00100031609099,61.48887539365942
0,36,40,40.501000132758215,62.35471602953763
1,36,41,41.00100031609099,63.22096874563518
1,36,42,42.00100006954002,63.22096874563518
1,36,44,44.00099988304634,63.22096874563518
1,36,45,45.00099994310362,63.22096874563518
0,36,44,44.501000066379106,62.35471602953763
0,36,43,43.501000006321824,62.35471602953763
1,36,43,43.00099982298905,63.22096874563518
0,37,43,43.501000006321824,64.0868093815134
0,37,44,44.501000066379106,64.0868093815134
0,37,39,39.500999766092676,64.0868093815134
0,37,40,40.501000132758215,64.0868093815134
1,36,40,40.00099994942544,63.22096874563518
1,36,39,39.00100019597641,63.22096874563518
0,37,38,38.501000012643644,64.0868093815134
1,37,39,39.00100019597641,64.95306209761095
1,37,40,40.00099994942544,64.95306209761095
0,38,44,44.501000066379106,65.81890273348915
0,38,45,45.501000126436395,65.81890273348915
1,37,45,45.00099994310362,64.95306209761095
1,37,44,44.00099988304634,64.95306209761095
0,38,43,43.501000006321824,65.81890273348915
1,38,44,44.00099988304634,66.68474336936737
1,38,45,45.00099994310362,66.68474336936737
0,38,37,37.500999645978105,65.81890273348915
0,38,38,38.501000012643644,65.81890273348915
1,37,38,38.00100044252738,64.95306209761095
1,37,37,37.00100007586184,64.95306209761095
0,38,36,36.50100050574557,65.81890273348915
1,38,37,37.00100007586184,66.68474336936737
1,38,38,38.00100044252738,66.68474336936737
1,39,45,45.00099994310362,68.41683672134312
1,39,46,46.00100000316091,68.41683672134312
0,39,45,45.501000126436395,67.55099608546492
0,39,44,44.501000066379106,67.55099608546492
1,39,44,44.00099988304634,68.41683672134312
0,40,44,44.501000066379106,69.28308943744068
0,40,45,45.501000126436395,69.28308943744068
0,39,35,35.501000139080034,67.55099608546492
0,39,36,36.50100050574557,67.55099608546492
1,38,36,36.0009997091963,66.68474336936737
1,38,35,35.001000568963775,66.68474336936737
0,39,34,34.500999772414495,67.55099608546492
1,39,35,35.001000568963775,68.41683672134312
1,39,36,36.0009997091963,68.41683672134312
0,41,45,45.501000126436395,71.01518156298721
0,41,46,46.501000033189555,71.01518156298721
1,40,46,46.00100000316091,70.14893007331888
1,40,45,45.00099994310362,70.14893007331888
0,41,44,44.501000066379106,71.01518156298721
1,41,45,45.00099994310362,71.88102342529464
1,41,46,46.00100000316091,71.88102342529464
0,40,33,33.50100063218197,69.28308943744068
0,40,34,34.500999772414495,69.28308943744068
1,39,34,34.00100020229823,68.41683672134312
1,39,33,33.00099983563269,68.41683672134312
0,40,32,32.50100026551643,69.28308943744068
1,40,33,33.00099983563269,70.14893007331888
1,40,34,34.00100020229823,70.14893007331888
1,42,46,46.00100000316091,73.61311677727039
1,42,47,47.0010000632182,73.6131167772704
0,42,46,46.501000033189555,72.74686528760208
0,42,45,45.501000126436395,72.74686528760208
1,42,45,45.00099994310362,73.61311677727039
0,43,45,45.501000126436395,74.47895863957784
0,43,46,46.501000033189555,74.47895863957783
0,41,31,31.500999898850893,71.01518156298721
0,41,32,32.50100026551643,71.01518156298721
1,40,32,32.00099946896715,70.14893007331888
1,40,31,31.001000328734623,70.14893007331888
0,41,30,30.500999532185354,71.01518156298721
1,41,31,31.00100032873463,71.88102342529464
1,41,32,32.00099946896715,71.88102342529464
0,44,46,46.501000033189555,76.2110519915536
0,44,47,47.50100001659478,76.2110519915536
1,43,47,47.0010000632182,75.34521012924617
1,43,46,46.00100000316091,75.34521012924617
0,44,45,45.501000126436395,76.21105199155359
1,44,46,46.00100000316091,77.07730348122193
1,44,47,47.0010000632182,77.07730348122192
0,42,29,29.501000391952825,72.74686528760208
0,42,30,30.500999532185354,72.74686528760208
1,41,30,30.000999962069084,71.88102342529464
1,41,29,29.00099959540355,71.88102342529464
0,42,28,28.501000025287286,72.74686528760208
1,42,29,29.00099959540355,73.61311677727039
1,42,30,30.000999962069084,73.61311677727039
1,45,47,47.0010000632182,78.8093968331977
1,45,48,48.00100000829739,78.8093968331977
0,45,47,47.50100001659478,77.94314534352935
0,45,46,46.501000033189555,77.94314534352935
1,45,46,46.00100000316091,78.8093968331977
0,46,46,46.501000033189555,79.67523869550512
0,46,47,47.50100001659478,79.67523869550512
0,43,27,27.501000885054754,74.47895863957783
0,43,28,28.501000025287286,74.47895863957783
1,42,28,28.001000455171024,73.61311677727039
1,42,27,27.00100131493849,73.6131167772704
0,43,26,26.500999291956198,74.47895863957784
1,43,27,27.00100131493849,75.34521012924617
1,43,28,28.001000455171017,75.34521012924617
0,47,47,47.50100001659478,81.40733204748088
0,47,48,48.501,81.40733204748088
1,46,48,48.00100000829739,80.5410781049541
1,46,47,47.0010000632182,80.5410781049541
0,47,46,46.501000033189555,81.40733204748088
1,47,47,47.0010000632182,82.27317145692984
1,47,48,48.00100000829739,82.27317145692986
0,44,25,25.501000151723677,76.21105199155359
0,44,26,26.500999291956198,76.2110519915536
1,43,26,26.000999721839936,75.34521012924617
1,43,25,25.00100058160741,75.34521012924617
0,44,24,24.50100101149115,76.2110519915536
1,44,25,25.001000581607414,77.07730348122193
1,44,26,26.00099972183994,77.07730348122192
1,48,48,48.00100000829739,84.00526480890562
1,48,49,49.000999991702614,84.00526480890562
0,48,48,48.501,83.13942539945663
0,48,47,47.50100001659478,83.13942539945663
1,48,47,47.0010000632182,84.00526480890562
0,49,47,47.50100001659478,84.87151875143239
0,49,48,48.501,84.87151875143239
0,45,23,23.500999418392595,77.94314534352935
0,45,24,24.50100101149115,77.94314534352935
1,44,24,24.000998988508858,77.07730348122193
1,44,23,23.000999848276333,77.07730348122192
0,45,22,22.50100027816007,77.94314534352935
1,45,23,23.000999848276333,78.80939683319768
1,45,24,24.000998988508858,78.8093968331977
0,50,48,48.501,86.60361210340815
0,50,49,49.50099998340522,86.60361210340815
1,49,49,49.000999991702614,85.73736061373982
1,49,48,48.00100000829739,85.73736061373984
0,50,47,47.50100001659478,86.60361210340815
1,50,48,48.00100000829739,87.46945396571559
1,50,49,49.000999991702614,87.46945396571559
0,46,21,21.501001137927542,79.67523869550512
0,46,22,22.50100027816007,79.67523869550512
1,45,22,22.001000708043808,78.8093968331977
1,45,21,21.00099911494525,78.8093968331977
0,46,20,20.50099954482899,79.67523869550512
1,46,21,21.00099911494525,80.5410781049541
1,46,22,22.001000708043804,80.5410781049541
1,51,49,49.000999991702614,89.20154731769135
1,51,50,50.0009999367818,89.20154731769135
0,51,49,49.50099998340522,88.33529337516457
0,51,48,48.501,88.33529337516457
1,51,48,48.00100000829739,89.20154731769134
0,52,48,48.501,90.06738672714033
0,52,49,49.50099998340522,90.06738672714033
0,47,19,19.501000404596457,81.40733204748088
0,47,20,20.500999544828982,81.40733204748088
1,46,20,20.000999974712723,80.5410781049541
1,46,19,19.001000834480198,80.5410781049541
0,47,18,18.501001264363936,81.40733204748088
1,47,19,19.001000834480198,82.27317145692986
1,47,20,20.000999974712723,82.27317145692986
0,53,49,49.50099998340522,91.79948253197455
0,53,50,50.50099996681045,91.79948253197453
1,52,50,50.0009999367818,90.93364066966711
1,52,49,49.000999991702614,90.93364066966711
0,53,48,48.501,91.79948253197453
1,53,49,49.000999991702614,92.66573402164286
1,53,50,50.0009999367818,92.66573402164286
0,48,17,17.500999671265383,83.13942539945663
0,48,18,18.50100126436394,83.13942539945663
1,47,18,18.000999241381646,82.27317145692986
1,47,17,17.001000101149117,82.27317145692986
0,48,16,16.501000531032854,83.13942539945663
1,48,17,17.00100010114912,84.00526480890562
1,48,18,18.000999241381646,84.00526480890562
1,54,50,50.0009999367818,94.39782492076019
1,54,51,51.00099999683909,94.39782492076019
0,54,50,50.50099996681045,93.53157343109184
0,54,49,49.50099998340522,93.53157343109184
1,54,49,49.000999991702614,94.39782492076019
0,55,49,49.50099998340522,95.26366923592605
0,55,50,50.50099996681045,95.26366923592605
0,49,15,15.500998937934298,84.87151875143239
0,49,16,16.501000531032854,84.87151875143239
1,48,16,16.001000960916592,84.00526480890562
1,48,15,15.00099936781804,84.00526480890562
0,49,14,14.500999797701773,84.87151875143239
1,49,15,15.000999367818036,85.73736061373982
1,49,16,16.001000960916592,85.73736061373982
0,56,50,50.50099996681045,96.99576013504337
0,56,51,51.50099987356361,96.99576013504335
1,55,51,51.00099999683909,96.12950864537504
1,55,50,50.0009999367818,96.12950864537504
0,56,49,49.50099998340522,96.99576013504337
1,56,50,50.0009999367818,97.86159954449235
1,56,51,51.00099999683909,97.86159954449235
1,37,42,42.00100006954002,64.95306209761095
1,37,43,43.00099982298905,64.95306209761095
0,37,42,42.501000252872785,64.0868093815134
0,37,41,41.50099988620725,64.0868093815134
1,37,41,41.00100031609099,64.95306209761095
0,38,41,41.50099988620725,65.81890273348915
0,38,42,42.501000252872785,65.81890273348915
1,38,40,40.00099994942544,66.68474336936737
1,38,41,41.00100031609099,66.68474336936737
0,38,40,40.501000132758215,65.81890273348915
0,38,39,39.500999766092676,65.81890273348915
1,38,39,39.00100019597641,66.68474336936737
0,39,39,39.500999766092676,67.55099608546492
0,39,40,40.501000132758215,67.55099608546492
0,39,42,42.501000252872785,67.55099608546492
0,39,43,43.501000006321824,67.55099608546492
1,38,43,43.00099982298905,66.68474336936737
1,38,42,42.00100006954002,66.68474336936737
0,39,41,41.50099988620725,67.55099608546492
1,39,42,42.00100006954002,68.41683672134312
1,39,43,43.00099982298905,68.41683672134312
1,39,38,38.00100044252738,68.41683672134312
1,39,39,39.00100019597641,68.41683672134312
0,39,38,38.501000012643644,67.55099608546492
0,39,37,37.500999645978105,67.55099608546492
1,39,37,37.00100007586184,68.41683672134312
0,40,37,37.500999645978105,69.28308943744068
0,40,38,38.501000012643644,69.28308943744068
1,40,43,43.00099982298905,70.14893007331888
1,40,44,44.00099988304634,70.14893007331888
0,40,43,43.501000006321824,69.28308943744068
0,40,42,42.501000252872785,69.28308943744068
1,40,42,42.00100006954002,70.14893007331888
0,41,42,42.501000252872785,71.01518156298721
0,41,43,43.501000006321824,71.01518156298721
1,40,36,36.0009997091963,70.14893007331888
1,40,37,37.00100007586184,70.14893007331888
0,40,36,36.50100050574557,69.28308943744068
0,40,35,35.501000139080034,69.28308943744068
1,40,35,35.001000568963775,70.14893007331888
0,41,35,35.501000139080034,71.01518156298721
0,41,36,36.50100050574557,71.01518156298721
0,42,43,43.501000006321824,72.74686528760208
0,42,44,44.501000066379106,72.74686528760208
1,41,44,44.00099988304634,71.88102342529464
1,41,43,43.00099982298905,71.88102342529464
0,42,42,42.501000252872785,72.74686528760208
1,42,43,43.00099982298905,73.61311677727039
1,42,44,44.00099988304634,73.61311677727039
1,41,34,34.00100020229823,71.88102342529464
1,41,35,35.001000568963775,71.88102342529464
0,41,34,34.500999772414495,71.01518156298721
0,41,33,33.50100063218197,71.01518156298721
1,41,33,33.00099983563269,71.88102342529464
0,42,33,33.50100063218197,72.74686528760208
0,42,34,34.500999772414495,72.74686528760208
1,43,44,44.00099988304634,75.34521012924617
1,43,45,45.00099994310362,75.34521012924617
0,43,44,44.501000066379106,74.47895863957783
0,43,43,43.501000006321824,74.47895863957783
1,43,43,43.00099982298905,75.34521012924617
0,44,43,43.501000006321824,76.21105199155359
0,44,44,44.501000066379106,76.2110519915536
1,42,32,32.00099946896715,73.61311677727039
1,42,33,33.00099983563269,73.6131167772704
0,42,32,32.501000265516424,72.74686528760208
0,42,31,31.500999898850893,72.74686528760208
1,42,31,31.00100032873463,73.6131167772704
0,43,31,31.500999898850893,74.47895863957783
0,43,32,32.50100026551643,74.47895863957784
0,45,44,44.501000066379106,77.94314534352935
0,45,45,45.501000126436395,77.94314534352935
1,44,45,45.00099994310362,77.07730348122193
1,44,44,44.00099988304634,77.07730348122193
0,45,43,43.501000006321824,77.94314534352935
1,45,44,44.00099988304634,78.80939683319768
1,45,45,45.00099994310362,78.80939683319768
1,43,30,30.00099996206909,75.34521012924617
1,43,31,31.001000328734623,75.34521012924617
0,43,30,30.500999532185347,74.47895863957783
0,43,29,29.50100039195282,74.47895863957784
1,43,29,29.00099959540354,75.34521012924617
0,44,29,29.501000391952825,76.21105199155359
0,44,30,30.500999532185354,76.21105199155359
1,46,45,45.00099994310362,80.5410781049541
1,46,46,46.00100000316091,80.5410781049541
0,46,45,45.501000126436395,79.67523869550512
0,46,44,44.501000066379106,79.67523869550512
1,46,44,44.00099988304634,80.5410781049541
0,47,44,44.501000066379106,81.40733204748088
0,47,45,45.501000126436395,81.40733204748088
1,44,28,28.001000455171024,77.07730348122193
1,44,29,29.00099959540355,77.07730348122192
0,44,28,28.50100002528728,76.21105199155359
0,44,27,27.50100088505476,76.2110519915536
1,44,27,27.00100131493849,77.07730348122192
0,45,27,27.50100088505476,77.94314534352935
0,45,28,28.50100002528728,77.94314534352935
0,48,45,45.501000126436395,83.13942539945663
0,48,46,46.501000033189555,83.13942539945663
1,47,46,46.00100000316091,82.27317145692986
1,47,45,45.00099994310362,82.27317145692984
0,48,44,44.501000066379106,83.13942539945663
1,48,45,45.00099994310362,84.00526480890562
1,48,46,46.00100000316091,84.00526480890562
1,45,26,26.00099972183994,78.80939683319768
1,45,27,27.00100131493849,78.80939683319768
0,45,26,26.500999291956198,77.94314534352935
0,45,25,25.501000151723677,77.94314534352935
1,45,25,25.00100058160741,78.80939683319768
0,46,25,25.501000151723677,79.67523869550512
0,46,26,26.500999291956198,79.67523869550512
1,49,46,46.00100000316091,85.73736061373982
1,49,47,47.0010000632182,85.73736061373982
0,49,46,46.501000033189555,84.87151875143239
0,49,45,45.501000126436395,84.87151875143239
1,49,45,45.00099994310362,85.73736061373982
0,50,45,45.501000126436395,86.60361210340815
0,50,46,46.501000033189555,86.60361210340815
1,46,24,24.000998988508858,80.5410781049541
1,46,25,25.00100058160741,80.5410781049541
0,46,24,24.501001011491148,79.67523869550512
0,46,23,23.500999418392595,79.67523869550512
1,46,23,23.00099984827633,80.5410781049541
0,47,23,23.50099941839259,81.40733204748088
0,47,24,24.501001011491148,81.40733204748088
0,51,46,46.501000033189555,88.33529337516457
0,51,47,47.50100001659478,88.33529337516457
1,50,47,47.0010000632182,87.46945396571559
1,50,46,46.00100000316091,87.46945396571559
0,51,45,45.501000126436395,88.33529337516457
1,51,46,46.00100000316091,89.20154731769135
1,51,47,47.0010000632182,89.20154731769135
1,47,22,22.001000708043804,82.27317145692984
1,47,23,23.00099984827633,82.27317145692984
0,47,22,22.501000278160067,81.40733204748088
0,47,21,21.501001137927542,81.40733204748088
1,47,21,21.00099911494525,82.27317145692984
0,48,21,21.501001137927545,83.13942539945663
0,48,22,22.50100027816007,83.13942539945663
1,52,47,47.0010000632182,90.93364066966711
1,52,48,48.00100000829739,90.93364066966711
0,52,47,47.50100001659478,90.06738672714033
0,52,46,46.501000033189555,90.06738672714033
1,52,46,46.00100000316091,90.9336406696671
